fuel_price,temperature,available_bikes,holiday,day_of_week,weather,demand_score,rental_price
107.81,39.0,36,1,4,Sunny,88.63,274.89
92.19,36.5,31,0,5,Sunny,54.06,209.85
108.67,29.6,48,0,5,Cloudy,71.3,230.86
119.44,33.5,47,0,2,Cloudy,74.07,236.29
95.7,28.7,95,0,2,Rainy,0.0,80.0
113.78,31.2,53,0,3,Cloudy,61.51,202.07
117.24,21.2,97,0,0,Sunny,51.45,171.75
118.31,33.9,77,0,2,Cloudy,56.53,178.98
118.8,21.1,47,0,0,Cloudy,61.74,207.63
105.64,36.3,7,0,4,Sunny,69.85,247.46
119.32,36.5,33,0,3,Cloudy,73.49,243.43
112.72,24.7,89,0,3,Sunny,51.58,182.27
94.85,26.5,39,0,6,Sunny,58.3,200.41
104.31,29.6,52,0,6,Cloudy,60.58,198.05
111.55,31.9,78,1,6,Sunny,89.86,268.21
97.42,25.7,91,0,3,Cloudy,31.53,149.66
109.22,31.8,43,0,1,Sunny,60.24,203.58
110.0,26.0,93,0,5,Rainy,35.38,135.42
94.88,21.1,28,0,6,Rainy,29.65,168.73
106.95,20.1,24,0,5,Rainy,33.93,174.46
113.15,22.0,19,0,4,Rainy,46.49,199.63
104.97,35.8,89,0,1,Rainy,11.12,94.27
90.36,39.2,80,0,1,Cloudy,12.12,112.57
90.27,28.5,22,0,3,Rainy,5.65,122.27
100.71,30.3,64,0,1,Cloudy,34.33,152.63
117.79,22.9,91,1,4,Rainy,51.26,172.71
96.86,31.0,97,0,4,Sunny,24.13,126.26
109.03,22.9,45,0,6,Cloudy,72.98,230.97
96.66,32.2,73,0,1,Rainy,0.0,88.14
99.65,38.7,94,0,5,Cloudy,27.47,136.97
115.44,23.9,79,0,4,Sunny,62.43,189.5
111.87,35.3,15,0,5,Cloudy,84.59,269.08
92.86,20.5,60,0,0,Cloudy,20.4,119.25
102.86,27.5,22,0,1,Cloudy,36.37,175.28
90.88,22.2,16,0,3,Cloudy,24.06,170.61
104.43,27.0,20,1,6,Sunny,97.82,288.75
109.87,23.5,31,1,3,Rainy,50.46,212.21
93.56,27.5,21,0,4,Cloudy,40.45,200.15
98.67,28.4,89,0,4,Sunny,31.66,141.89
101.94,26.0,35,0,3,Rainy,13.7,127.49
117.59,33.1,39,0,0,Sunny,76.22,233.81
119.8,38.4,31,0,3,Sunny,85.47,247.92
91.35,28.0,91,0,1,Rainy,0.0,92.0
112.83,23.8,36,1,3,Rainy,52.89,208.84
101.15,25.4,21,0,2,Sunny,55.76,200.46
101.77,37.1,15,0,0,Sunny,62.06,221.03
112.63,31.4,5,0,6,Sunny,88.7,273.53
117.55,29.1,96,0,0,Rainy,26.21,120.22
118.53,23.0,86,1,3,Rainy,45.83,193.6
107.31,29.0,53,0,2,Sunny,54.69,204.33
100.71,25.6,45,0,1,Sunny,47.58,192.03
113.63,38.9,24,0,3,Sunny,73.89,255.58
97.53,37.7,75,1,1,Rainy,28.36,163.23
106.92,21.7,41,0,2,Sunny,55.74,209.05
100.76,30.3,20,0,6,Cloudy,58.05,231.02
109.7,24.5,43,0,3,Cloudy,58.88,204.36
97.21,28.2,49,0,3,Sunny,43.34,171.61
95.75,37.5,68,1,1,Sunny,57.06,195.45
117.55,30.6,51,0,3,Sunny,65.87,220.42
93.05,26.7,27,0,2,Cloudy,32.71,149.34
105.18,24.2,36,0,3,Rainy,26.02,164.43
96.63,36.0,53,1,6,Cloudy,60.67,213.75
91.17,32.5,85,0,6,Sunny,39.39,160.02
91.08,29.4,23,0,4,Sunny,38.7,172.02
95.26,24.3,82,0,2,Sunny,25.06,137.99
116.0,26.7,71,0,0,Sunny,67.77,222.55
98.47,39.2,43,1,1,Cloudy,60.5,223.23
118.51,30.4,93,0,5,Rainy,40.51,155.65
107.45,28.0,64,0,5,Rainy,34.23,146.4
103.1,30.4,15,0,2,Cloudy,56.77,220.05
107.4,35.6,53,0,5,Cloudy,58.23,211.09
105.5,26.8,19,0,0,Rainy,29.29,165.81
112.76,23.6,87,0,0,Cloudy,41.11,167.71
98.47,31.7,65,0,2,Cloudy,23.12,119.85
100.59,33.3,47,0,0,Sunny,44.81,179.54
116.82,34.3,19,0,0,Sunny,73.91,233.17
118.39,37.6,83,1,5,Sunny,99.82,275.7
116.78,27.4,83,1,4,Rainy,41.4,166.32
102.58,21.5,77,0,3,Cloudy,23.79,127.91
113.41,39.2,9,0,5,Sunny,96.13,299.45
104.29,28.7,87,0,5,Cloudy,48.72,166.93
104.93,32.5,92,0,4,Sunny,38.14,170.1
96.14,33.3,33,0,3,Rainy,12.83,138.06
107.73,30.9,66,0,0,Sunny,47.77,178.23
95.58,24.1,64,0,3,Cloudy,22.31,127.77
99.95,35.1,73,0,6,Cloudy,45.06,162.32
115.65,36.1,26,0,6,Rainy,60.85,225.02
96.21,31.1,17,0,4,Cloudy,37.31,179.44
92.13,29.8,54,0,1,Rainy,0.0,105.93
92.07,22.3,51,0,1,Sunny,37.72,166.73
118.22,21.7,33,0,3,Sunny,80.5,252.77
105.21,26.8,84,0,6,Sunny,58.36,188.96
102.28,26.2,21,0,1,Cloudy,53.03,208.74
114.33,39.1,24,0,2,Sunny,84.02,266.46
115.07,35.7,82,0,1,Sunny,59.84,208.27
99.97,33.2,10,0,3,Cloudy,44.0,203.53
110.81,30.4,26,0,0,Cloudy,60.9,225.01
113.13,23.3,13,0,4,Cloudy,61.7,235.86
109.64,39.6,36,0,1,Sunny,69.87,231.9
94.55,27.5,92,0,3,Rainy,0.0,80.0
116.28,22.1,37,0,6,Cloudy,77.35,221.58
106.17,29.9,81,1,4,Sunny,60.77,187.48
98.47,37.5,74,1,2,Cloudy,46.42,187.54
102.76,37.7,53,0,0,Sunny,49.32,190.23
91.13,20.2,34,0,5,Cloudy,45.2,188.18
93.84,37.7,20,0,4,Sunny,45.35,215.53
112.97,25.4,69,0,5,Rainy,38.98,160.39
90.0,20.8,86,1,6,Rainy,16.33,102.5
102.5,37.0,90,0,4,Sunny,35.31,149.57
105.68,37.3,94,0,3,Sunny,33.35,147.31
91.64,31.9,18,0,2,Sunny,49.03,210.01
119.19,31.5,60,0,6,Cloudy,75.32,239.98
96.78,36.3,41,0,1,Sunny,51.08,182.36
99.13,35.7,53,1,2,Rainy,27.18,158.19
99.12,37.8,82,0,0,Sunny,24.57,121.58
96.91,31.1,94,0,5,Cloudy,29.92,136.03
90.04,39.4,54,0,1,Sunny,28.85,162.1
111.88,39.9,40,0,5,Rainy,46.15,185.12
119.01,22.3,56,0,2,Sunny,75.09,237.38
96.73,37.0,27,0,0,Cloudy,37.86,172.64
109.89,30.0,70,0,4,Cloudy,42.15,165.73
112.26,27.8,75,1,4,Cloudy,61.31,203.75
115.45,32.3,49,0,5,Sunny,81.45,261.51
102.68,21.1,90,0,5,Sunny,55.04,170.44
99.09,30.1,32,0,4,Cloudy,43.32,187.69
99.76,37.4,24,0,6,Rainy,29.07,176.28
111.38,24.3,53,0,5,Sunny,81.2,229.11
114.5,28.5,61,0,4,Sunny,66.3,217.29
95.45,38.8,86,1,6,Sunny,57.94,197.18
101.13,28.6,92,0,5,Cloudy,40.33,146.14
117.06,27.2,63,0,1,Cloudy,58.54,208.59
114.2,28.8,30,0,5,Cloudy,71.98,253.29
119.55,30.4,23,0,4,Sunny,75.63,254.89
112.63,32.6,17,0,1,Sunny,76.21,251.3
101.8,36.0,78,0,1,Cloudy,27.02,123.06
107.72,29.0,66,0,2,Sunny,59.34,200.25
109.83,36.3,18,0,4,Sunny,77.95,255.08
92.35,30.7,77,0,6,Cloudy,32.79,144.78
106.33,26.8,15,0,3,Sunny,69.76,239.09
111.28,33.2,71,1,5,Rainy,50.5,185.72
95.02,34.4,16,1,4,Sunny,61.07,237.16
113.42,31.2,39,0,3,Sunny,67.72,217.55
107.51,21.1,43,0,4,Sunny,51.94,205.28
118.57,23.4,36,1,1,Cloudy,88.59,270.35
91.27,25.7,18,0,4,Cloudy,27.59,166.56
97.96,25.7,69,0,4,Cloudy,27.19,136.85
108.05,33.5,31,0,6,Sunny,76.9,253.13
98.9,20.4,64,0,4,Sunny,42.33,173.96
111.43,35.1,47,0,4,Sunny,64.68,221.98
112.77,25.3,69,0,2,Rainy,21.44,119.73
93.08,26.2,59,0,5,Sunny,40.07,166.09
105.42,30.6,97,0,2,Cloudy,29.84,143.02
105.27,24.3,92,0,1,Rainy,0.0,80.0
101.08,37.7,85,0,1,Sunny,42.35,167.12
117.99,21.7,39,0,3,Cloudy,67.93,227.69
114.83,28.9,99,0,1,Sunny,56.75,175.17
110.92,37.0,36,0,2,Sunny,60.73,217.8
111.43,32.3,23,0,1,Sunny,72.03,236.49
103.85,25.8,99,0,3,Rainy,0.0,82.7
117.63,28.4,43,1,3,Sunny,94.29,276.39
110.84,34.1,24,0,2,Sunny,64.06,232.75
111.87,39.5,32,0,6,Sunny,82.79,266.65
115.85,37.9,7,1,1,Sunny,94.78,305.52
98.22,26.8,36,0,5,Rainy,25.73,148.77
114.21,40.0,90,0,3,Sunny,46.1,164.46
95.86,20.1,62,0,6,Rainy,23.92,131.18
100.36,20.6,58,0,6,Rainy,23.94,137.41
100.07,36.5,46,0,1,Rainy,11.33,118.21
119.36,24.0,19,0,1,Sunny,86.71,265.5
115.7,21.2,87,0,5,Sunny,65.95,205.25
111.04,24.7,66,1,6,Cloudy,77.85,250.0
111.81,28.5,35,0,2,Sunny,69.87,241.7
106.86,34.6,65,0,2,Cloudy,41.6,169.32
118.41,32.5,30,0,1,Sunny,75.02,256.79
104.89,24.8,73,0,4,Rainy,13.67,107.69
101.42,30.1,61,0,4,Sunny,45.34,186.39
94.89,38.5,24,0,0,Sunny,47.66,206.07
113.59,36.3,70,1,0,Cloudy,71.33,228.71
112.03,26.5,25,0,0,Sunny,67.14,235.14
101.53,39.6,64,0,2,Sunny,42.72,178.18
90.76,34.2,67,1,1,Sunny,36.75,172.94
115.17,21.2,55,0,5,Sunny,78.7,241.25
90.34,20.7,96,0,5,Sunny,30.49,128.27
111.11,23.4,88,0,3,Sunny,53.4,169.73
119.11,34.6,43,0,1,Sunny,78.32,245.35
103.13,23.7,15,0,1,Sunny,56.43,209.93
97.05,30.2,61,1,0,Sunny,53.4,206.48
111.15,21.9,7,1,1,Cloudy,91.15,281.38
114.51,38.4,41,0,5,Sunny,83.0,256.36
106.39,26.9,88,0,0,Sunny,43.76,157.55
119.01,38.2,100,0,1,Rainy,27.44,120.88
91.55,38.9,29,0,3,Cloudy,28.23,159.1
105.14,20.1,25,0,4,Sunny,59.46,196.47
111.55,29.3,84,0,4,Rainy,15.55,107.46
115.88,20.5,46,0,2,Cloudy,57.47,198.51
95.38,38.2,5,0,3,Sunny,52.28,209.77
114.0,30.4,27,1,5,Rainy,63.79,261.29
106.58,21.5,28,0,1,Sunny,59.67,207.29
101.9,22.2,51,0,3,Rainy,15.25,130.11
93.95,27.7,93,0,1,Sunny,25.15,117.4
115.96,38.8,11,0,3,Sunny,87.69,270.05
94.72,33.9,42,0,3,Cloudy,33.66,153.82
99.29,37.4,51,1,4,Sunny,65.68,236.75
98.7,27.3,39,0,3,Sunny,46.5,198.83
116.14,20.9,82,0,2,Cloudy,47.33,164.23
110.18,39.5,66,0,1,Sunny,57.99,203.68
113.9,20.3,77,0,0,Rainy,24.37,122.08
97.51,39.0,7,0,3,Sunny,52.3,212.43
108.75,27.4,24,0,0,Rainy,26.58,166.28
107.15,20.2,48,0,4,Sunny,56.06,193.9
114.98,33.8,36,0,0,Cloudy,67.46,222.51
117.18,39.6,30,0,2,Sunny,77.32,249.38
90.36,39.3,52,0,2,Cloudy,20.09,135.46
110.22,23.2,9,0,4,Sunny,74.75,246.42
91.56,23.6,63,0,5,Sunny,45.84,193.87
106.47,31.3,65,0,2,Sunny,51.44,178.35
98.63,32.7,53,1,1,Sunny,61.83,227.42
99.2,34.8,34,1,5,Sunny,81.06,268.68
100.59,23.6,21,0,2,Cloudy,49.61,197.35
108.64,39.2,74,0,5,Sunny,63.62,206.23
100.02,32.8,62,0,3,Sunny,49.29,176.0
111.98,36.9,67,0,6,Rainy,38.64,161.62
102.14,30.8,65,1,2,Cloudy,53.97,206.23
92.05,28.3,67,0,5,Rainy,11.78,108.23
113.51,39.5,19,1,1,Rainy,56.3,230.14
98.57,31.6,5,0,4,Sunny,59.23,224.5
102.98,37.3,17,0,2,Rainy,24.95,162.82
110.56,39.1,52,0,1,Sunny,62.3,211.99
99.97,33.5,38,1,3,Rainy,30.14,167.32
91.7,31.0,34,0,6,Cloudy,38.88,163.34
101.22,20.1,23,0,0,Cloudy,35.76,184.12
118.33,20.8,68,0,0,Cloudy,54.81,205.59
109.25,24.0,70,1,4,Rainy,35.33,164.71
110.14,23.7,61,0,4,Cloudy,43.58,168.04
108.97,25.1,48,0,0,Sunny,58.48,207.92
95.97,26.1,16,0,0,Sunny,49.48,215.22
102.55,27.2,44,1,4,Cloudy,63.12,236.86
112.53,28.4,28,0,0,Sunny,73.22,250.09
93.04,22.0,15,0,2,Cloudy,38.31,190.03
98.34,20.8,70,0,5,Cloudy,44.96,176.34
98.29,33.5,5,0,6,Sunny,72.31,253.61
102.96,30.7,62,0,6,Cloudy,51.12,178.36
119.41,28.9,32,0,1,Cloudy,74.16,239.46
92.03,32.7,72,0,5,Rainy,9.9,104.24
105.56,36.6,98,0,4,Sunny,31.53,135.1
95.38,28.6,63,0,1,Rainy,0.0,80.0
119.12,32.8,75,0,3,Rainy,22.16,131.48
93.4,39.1,26,1,3,Rainy,18.18,138.63
102.11,36.8,94,0,2,Rainy,0.0,81.29
112.14,28.5,33,0,3,Cloudy,57.66,221.66
111.14,32.9,93,0,4,Sunny,46.68,169.69
102.68,23.5,78,0,2,Cloudy,21.74,117.97
100.4,31.2,88,0,5,Cloudy,43.07,163.51
101.93,39.6,82,1,2,Rainy,19.76,135.2
97.93,30.4,73,0,6,Cloudy,42.44,178.54
96.16,38.6,49,0,4,Cloudy,26.14,150.48
104.49,28.1,74,0,0,Cloudy,32.05,153.9
98.06,40.0,90,0,6,Sunny,47.25,161.56
98.62,31.6,21,0,1,Sunny,49.89,197.49
109.7,20.8,83,0,4,Cloudy,40.51,163.33
119.06,31.7,43,0,6,Sunny,92.07,276.25
108.11,25.5,44,0,0,Sunny,51.83,191.21
92.31,20.6,32,1,0,Cloudy,51.25,201.56
92.27,36.4,6,0,3,Cloudy,31.91,180.43
118.54,25.5,86,0,5,Cloudy,61.46,192.98
98.92,35.9,31,0,6,Rainy,25.45,157.17
92.76,25.8,25,1,6,Sunny,80.72,274.87
107.97,23.9,91,0,2,Sunny,36.66,153.71
108.71,39.5,11,1,2,Cloudy,83.02,279.0
109.46,27.2,65,0,3,Rainy,21.38,123.02
98.02,32.0,56,0,3,Cloudy,30.6,146.28
90.45,32.2,52,0,2,Sunny,31.31,150.59
118.95,31.2,23,0,4,Cloudy,70.08,238.67
97.53,38.3,77,0,4,Rainy,1.6,85.27
110.28,33.5,16,0,4,Sunny,68.49,238.32
111.2,28.1,98,0,4,Sunny,39.27,147.28
108.3,37.2,75,0,3,Cloudy,39.56,153.57
99.39,23.6,6,1,1,Sunny,81.29,280.89
98.13,30.9,21,0,1,Sunny,53.36,225.17
107.93,39.0,79,0,2,Sunny,57.27,187.25
115.98,32.5,80,1,1,Sunny,78.71,231.22
118.4,36.3,7,0,4,Sunny,84.7,276.41
93.18,33.1,25,0,3,Sunny,41.1,180.12
94.64,36.8,82,0,4,Sunny,23.49,125.1
118.34,38.9,83,1,0,Rainy,45.25,169.52
112.1,25.5,55,0,3,Sunny,56.45,190.55
116.49,23.4,14,0,0,Cloudy,59.07,217.29
96.08,29.7,59,0,0,Rainy,0.0,90.21
107.63,34.0,40,0,6,Sunny,74.56,230.87
111.03,24.5,55,0,2,Sunny,63.2,221.5
110.4,20.1,78,0,0,Cloudy,39.33,160.24
102.24,26.9,21,0,6,Sunny,69.25,246.68
90.46,39.4,93,1,1,Sunny,42.95,154.94
107.49,33.9,65,0,1,Rainy,10.08,108.28
97.59,28.0,95,0,0,Sunny,27.07,129.59
103.51,23.9,79,0,2,Cloudy,36.35,164.15
118.73,27.1,17,0,0,Rainy,44.45,190.49
101.97,23.4,69,0,6,Sunny,49.59,169.47
115.19,22.1,99,0,3,Sunny,61.63,187.95
95.66,38.1,89,0,3,Cloudy,20.78,112.52
110.17,40.0,84,0,3,Rainy,19.21,131.23
119.31,23.3,91,0,3,Sunny,61.22,194.03
93.06,21.1,78,0,0,Sunny,29.39,136.61
90.25,26.6,52,1,4,Sunny,37.32,173.92
103.01,29.2,90,0,4,Sunny,35.32,142.57
92.78,24.1,74,0,5,Sunny,46.71,157.47
112.45,26.0,51,0,3,Sunny,56.4,201.35
117.44,24.0,14,0,6,Cloudy,85.29,267.62
103.02,35.5,61,0,6,Rainy,27.83,149.65
97.76,34.3,84,0,5,Rainy,7.52,89.36
103.03,32.7,17,1,5,Rainy,59.49,239.03
111.7,27.7,65,0,2,Sunny,59.98,204.81
90.27,38.2,62,0,2,Sunny,28.32,146.25
107.68,39.4,88,0,0,Cloudy,33.12,150.65
108.4,23.5,72,0,4,Cloudy,36.85,140.26
109.13,24.5,88,0,6,Cloudy,54.28,182.25
97.26,30.5,90,0,6,Sunny,45.59,161.7
111.42,21.8,33,0,0,Sunny,68.68,231.54
92.74,28.7,20,0,1,Sunny,43.69,185.78
95.98,31.6,67,0,6,Sunny,50.57,171.16
116.32,30.4,51,0,6,Sunny,88.57,266.07
112.16,26.6,47,0,3,Rainy,30.69,163.05
90.41,30.8,27,0,1,Sunny,38.01,194.3
97.45,39.2,34,0,1,Rainy,8.34,138.72
96.43,24.1,61,0,5,Rainy,23.28,124.01
98.12,33.1,34,0,6,Cloudy,46.37,190.23
97.43,20.9,71,0,2,Rainy,0.0,91.51
91.88,21.3,60,0,6,Sunny,42.27,178.78
103.77,31.0,28,0,4,Cloudy,38.12,191.02
111.98,22.1,81,0,5,Rainy,35.44,140.06
108.2,20.4,100,0,5,Sunny,56.29,171.99
110.19,23.4,80,0,3,Cloudy,41.44,170.56
92.43,31.3,12,0,0,Sunny,44.16,185.1
118.54,34.1,92,0,3,Sunny,63.98,185.56
115.15,24.0,48,0,0,Rainy,37.74,172.43
114.15,33.4,84,0,0,Cloudy,40.52,172.38
114.69,23.6,100,1,4,Sunny,80.86,217.13
117.98,32.3,38,0,1,Rainy,39.37,177.34
106.33,28.2,39,0,0,Sunny,60.73,219.25
96.01,33.1,100,0,4,Rainy,0.0,86.76
108.5,39.9,54,0,1,Rainy,22.08,141.32
112.29,38.8,21,0,5,Rainy,54.91,198.61
112.14,20.1,6,0,5,Cloudy,88.0,270.11
105.64,37.7,94,0,1,Cloudy,34.15,150.45
92.05,21.3,58,0,3,Cloudy,19.46,134.56
101.13,39.1,48,0,3,Sunny,46.88,176.38
117.62,25.6,85,0,6,Sunny,73.12,218.06
107.53,27.6,53,1,3,Sunny,78.98,253.11
106.15,21.8,6,0,6,Cloudy,75.37,237.72
98.07,22.2,76,0,6,Cloudy,37.59,137.86
101.05,34.5,74,0,2,Cloudy,36.01,155.31
116.86,38.9,13,0,1,Cloudy,76.76,272.95
109.99,32.2,5,0,2,Cloudy,72.61,255.31
113.62,34.3,73,1,3,Cloudy,64.58,195.15
103.63,35.2,13,0,4,Sunny,61.04,215.48
108.91,25.3,18,1,3,Sunny,86.98,287.57
97.45,20.9,31,0,0,Sunny,59.9,223.19
111.16,20.0,13,0,4,Cloudy,62.89,230.16
102.83,27.0,40,0,6,Sunny,73.57,233.55
103.28,24.8,97,0,6,Cloudy,45.99,165.63
109.48,21.2,88,0,4,Sunny,47.4,175.16
118.09,23.6,83,0,6,Sunny,77.51,228.57
91.92,22.5,7,1,1,Cloudy,58.39,228.98
114.74,38.3,27,0,2,Sunny,80.3,263.24
98.77,22.8,77,0,0,Cloudy,24.2,127.23
103.32,30.8,34,0,4,Rainy,17.23,134.21
90.66,31.9,23,0,2,Cloudy,33.75,169.12
99.03,30.9,71,0,2,Cloudy,21.51,128.39
105.08,22.0,54,0,0,Cloudy,42.68,179.39
91.69,26.4,52,0,0,Sunny,37.23,149.85
104.73,21.0,7,0,3,Cloudy,57.15,218.52
117.81,27.9,70,1,6,Sunny,97.89,272.51
93.16,23.8,31,0,6,Sunny,50.44,208.58
112.93,31.2,91,0,3,Sunny,58.04,177.03
102.29,33.9,100,0,4,Cloudy,22.56,112.95
109.66,30.6,44,0,4,Cloudy,46.78,193.67
97.81,28.7,22,0,4,Rainy,20.8,151.77
94.78,27.7,31,0,3,Sunny,46.88,206.15
94.81,36.8,15,0,4,Sunny,42.46,192.73
92.11,24.4,43,0,4,Cloudy,37.84,186.68
95.57,34.7,23,0,3,Cloudy,33.75,190.75
109.93,35.1,93,0,3,Sunny,50.91,173.8
116.45,28.4,11,0,4,Sunny,91.31,287.2
114.42,25.9,99,0,4,Cloudy,46.38,163.45
110.55,29.4,61,0,2,Sunny,58.83,206.92
93.31,21.9,6,0,1,Cloudy,31.01,178.8
98.68,20.9,42,0,3,Cloudy,45.62,195.46
99.29,22.2,9,0,1,Sunny,60.57,233.52
97.5,23.7,82,0,6,Sunny,39.57,166.32
105.45,30.1,86,0,3,Rainy,15.1,97.55
106.07,37.0,40,0,5,Sunny,72.41,237.06
100.71,24.7,72,0,6,Sunny,53.07,192.65
100.61,38.7,92,0,6,Cloudy,35.46,133.7
114.86,39.1,81,0,2,Cloudy,48.84,175.86
113.68,39.2,89,0,6,Cloudy,62.86,198.51
99.23,36.8,61,1,1,Cloudy,48.08,204.86
117.41,27.3,24,0,2,Rainy,44.56,190.49
118.58,21.5,9,0,0,Sunny,100.0,302.19
99.8,31.4,28,0,6,Cloudy,58.68,212.18
100.63,31.2,34,1,1,Cloudy,65.58,234.92
105.17,37.0,32,0,1,Sunny,53.36,218.01
118.23,39.9,57,1,5,Sunny,98.46,283.5
116.29,30.2,55,0,1,Cloudy,65.26,209.29
93.08,26.9,11,1,0,Sunny,72.21,258.02
101.78,23.7,46,1,6,Rainy,57.44,211.24
106.6,20.1,39,0,0,Cloudy,47.8,188.02
105.09,30.2,98,0,6,Cloudy,49.51,160.81
95.82,31.1,38,0,2,Rainy,0.0,102.0
115.76,36.5,77,1,0,Cloudy,73.25,218.86
110.31,30.1,80,1,3,Cloudy,66.63,215.48
115.14,38.3,58,0,4,Cloudy,51.86,181.53
115.76,32.6,33,0,1,Cloudy,69.02,241.87
112.45,36.8,14,0,6,Cloudy,78.58,256.94
103.18,23.0,31,0,2,Sunny,55.07,211.89
108.32,37.1,87,0,2,Rainy,10.08,102.93
94.81,33.5,17,0,6,Sunny,70.02,227.85
110.21,23.4,46,1,2,Cloudy,69.24,234.5
95.38,23.8,41,0,2,Sunny,37.88,186.44
110.82,38.5,65,0,1,Cloudy,42.44,162.69
96.89,20.6,100,0,2,Rainy,0.0,93.17
93.53,29.3,83,1,1,Rainy,11.36,118.31
94.96,26.3,25,0,2,Cloudy,38.13,185.27
90.06,33.3,7,0,2,Cloudy,29.22,176.02
111.56,36.8,12,0,4,Sunny,75.61,263.46
111.97,27.2,74,0,6,Sunny,73.82,229.68
105.45,28.5,97,0,3,Sunny,34.41,138.29
94.84,39.6,87,0,0,Sunny,26.48,125.72
92.51,35.7,21,0,0,Rainy,7.04,115.77
90.57,37.9,14,0,0,Sunny,42.03,200.16
94.97,28.8,17,1,3,Cloudy,54.71,225.5
116.73,24.7,95,0,1,Rainy,20.91,108.39
97.25,28.2,16,0,0,Cloudy,41.22,186.56
100.63,34.3,70,0,0,Sunny,49.26,178.13
93.16,22.2,78,0,0,Sunny,26.56,125.96
96.67,25.4,89,0,6,Sunny,50.0,170.89
105.58,20.9,27,0,1,Cloudy,57.34,201.74
108.23,28.6,69,0,3,Sunny,45.05,167.34
97.36,36.5,56,0,3,Cloudy,27.78,137.72
91.73,20.5,65,0,5,Rainy,15.18,121.42
101.73,33.5,30,1,5,Sunny,89.5,273.28
97.03,38.6,19,0,1,Sunny,49.26,199.69
96.59,24.7,26,0,6,Cloudy,55.83,230.57
118.8,33.9,93,0,4,Sunny,65.63,203.56
108.49,39.5,69,0,2,Cloudy,41.89,170.7
106.71,39.2,30,0,1,Cloudy,49.67,209.78
102.47,24.7,25,1,2,Sunny,64.39,242.51
102.87,22.0,28,0,3,Rainy,21.14,137.81
106.23,23.0,20,0,2,Sunny,61.43,215.05
110.89,34.0,36,0,5,Sunny,75.51,221.23
111.06,34.5,20,0,0,Rainy,34.57,178.84
95.15,33.5,81,0,2,Sunny,26.34,123.43
105.0,26.7,46,0,5,Sunny,69.55,222.63
102.36,23.4,36,0,2,Rainy,16.34,133.86
116.12,31.6,54,0,3,Sunny,70.21,219.51
108.94,29.7,45,1,6,Sunny,95.78,284.63
105.98,34.6,28,0,6,Cloudy,71.93,238.21
93.46,28.8,17,0,4,Sunny,42.42,189.8
108.17,26.8,79,0,2,Cloudy,47.45,158.53
93.52,25.9,83,0,6,Sunny,45.71,167.71
100.12,24.2,14,0,3,Cloudy,53.41,231.54
94.29,25.3,46,0,0,Sunny,38.89,174.22
110.76,21.9,45,0,2,Rainy,26.24,167.88
96.19,26.9,7,0,2,Sunny,49.49,206.04
101.76,20.7,59,0,0,Cloudy,43.7,172.13
116.87,23.7,20,0,5,Rainy,64.79,231.46
96.13,34.9,48,0,6,Sunny,49.75,189.2
105.23,26.5,85,0,5,Sunny,62.24,203.85
102.58,33.4,93,1,5,Sunny,66.84,191.29
90.54,34.3,34,0,1,Rainy,2.24,108.39
113.78,31.6,41,0,4,Cloudy,62.5,230.31
92.07,39.2,64,0,0,Rainy,1.2,91.18
104.23,20.4,81,0,6,Cloudy,48.23,178.74
106.82,34.8,28,0,5,Sunny,76.16,252.92
108.85,39.2,30,0,0,Sunny,64.5,225.52
110.66,37.2,62,1,0,Rainy,47.72,192.43
97.6,23.4,13,0,1,Sunny,56.44,219.41
90.3,26.5,65,0,0,Sunny,25.87,122.05
111.7,23.4,23,0,1,Cloudy,51.34,209.59
106.07,32.0,32,0,4,Sunny,47.33,189.27
115.08,34.2,11,0,1,Sunny,80.45,253.3
114.64,26.3,49,0,4,Cloudy,51.36,196.04
115.3,30.8,90,0,4,Sunny,53.31,178.52
104.55,33.8,98,0,4,Sunny,36.29,149.18
100.01,28.4,67,1,3,Cloudy,60.3,207.94
113.75,37.1,41,1,4,Cloudy,78.93,263.45
103.54,35.4,20,0,1,Sunny,62.91,228.4
95.5,21.3,9,0,3,Sunny,53.08,218.8
115.65,32.4,33,0,6,Rainy,41.46,186.56
116.48,24.7,56,0,6,Sunny,80.92,232.01
103.99,31.2,27,0,0,Sunny,51.78,207.73
92.27,39.1,10,0,6,Sunny,69.04,245.11
101.63,37.6,40,0,0,Sunny,41.36,177.27
114.11,28.1,61,1,2,Cloudy,70.76,232.77
117.05,25.8,37,0,4,Rainy,38.18,195.61
96.1,24.7,53,0,6,Sunny,48.33,170.13
92.01,30.7,45,0,2,Cloudy,25.02,146.49
116.32,22.3,84,0,4,Rainy,24.07,132.82
101.68,31.0,59,0,6,Sunny,60.64,194.68
106.25,20.0,30,0,4,Sunny,62.89,226.17
119.04,26.5,41,0,6,Cloudy,82.45,255.32
92.0,24.4,81,0,5,Sunny,40.6,144.86
109.45,39.4,21,0,1,Cloudy,63.44,224.01
92.22,34.5,100,0,1,Cloudy,0.09,89.42
101.26,27.0,36,0,0,Sunny,54.6,192.55
114.11,21.9,32,1,3,Sunny,86.34,270.91
103.0,30.3,97,0,0,Sunny,32.19,133.13
119.92,24.3,29,1,4,Sunny,100.0,300.53
106.77,30.7,51,0,5,Sunny,71.91,225.64
99.63,36.7,26,1,3,Cloudy,64.3,238.39
96.6,32.3,95,0,2,Sunny,21.68,116.24
